pid,stim,hole_width,hole_class,condition,trial,goes_in,num_bounces,response,rt
072539c2,B_2_8,200,close miss,5,26,False,2,True,1.8619999999999999
072539c2,B_2_9,100,far miss,5,3,False,2,False,1.072
086338ca,B_0_0,100,close miss,4,29,False,0,False,0.621
086338ca,B_0_1,200,close miss,4,40,False,0,True,1.1179999999999999
086338ca,B_0_10,100,far miss,4,45,False,0,False,0.502
086338ca,B_0_11,200,far miss,4,34,False,0,False,0.8320000000000001
086338ca,B_0_12,100,far in,4,39,True,0,True,0.6809999999999999
086338ca,B_0_13,200,far in,4,27,True,0,True,1.597
086338ca,B_0_14,100,close in,4,3,True,0,True,0.8270000000000001
086338ca,B_0_15,200,close in,4,54,True,0,True,0.6759999999999999
086338ca,B_0_2,100,far miss,4,2,False,0,False,0.927
086338ca,B_0_3,200,far miss,4,48,False,0,False,0.737
086338ca,B_0_4,100,far in,4,5,True,0,False,1.9280000000000002
086338ca,B_0_5,200,far in,4,55,True,0,True,0.263
086338ca,B_0_6,100,close in,4,51,True,0,True,0.795
086338ca,B_0_7,200,close in,4,18,True,0,False,2.403
086338ca,B_0_8,100,close miss,4,37,False,0,False,0.44
086338ca,B_0_9,200,close miss,4,38,False,0,False,1.006
086338ca,B_1_0,100,close miss,4,44,False,1,False,0.971
086338ca,B_1_1,200,close miss,4,10,False,1,True,0.9520000000000001
086338ca,B_1_10,100,far miss,4,26,False,1,False,1.429
086338ca,B_1_11,200,far miss,4,36,False,1,True,1.5190000000000001
086338ca,B_1_12,100,far in,4,20,True,1,True,2.093
086338ca,B_1_13,200,far in,4,12,True,1,True,0.868
086338ca,B_1_14,100,close in,4,8,True,1,True,1.02
086338ca,B_1_15,200,close in,4,16,True,1,True,0.9390000000000001
086338ca,B_1_2,100,far miss,4,23,False,1,False,0.789
086338ca,B_1_3,200,far miss,4,13,False,1,False,1.043
086338ca,B_1_4,100,far in,4,6,True,1,False,0.97
086338ca,B_1_5,200,far in,4,1,True,1,False,1.834
086338ca,B_1_6,100,close in,4,43,True,1,True,0.584
086338ca,B_1_7,200,close in,4,53,True,1,True,0.8220000000000001
086338ca,B_1_8,100,close miss,4,24,False,1,False,1.189
086338ca,B_1_9,200,close miss,4,47,False,1,False,1.537
086338ca,B_2_0,100,close miss,4,33,False,2,False,0.7040000000000001
086338ca,B_2_1,200,close miss,4,25,False,2,True,1.26
086338ca,B_2_10,100,far miss,4,19,False,2,False,1.621
086338ca,B_2_11,200,far miss,4,15,False,2,False,0.977
086338ca,B_2_12,100,far in,4,50,True,2,True,2.092
086338ca,B_2_13,200,far in,4,30,True,2,True,2.595
086338ca,B_2_14,100,close in,4,11,True,2,False,1.5219999999999998
086338ca,B_2_15,200,close in,4,9,True,2,True,1.506
086338ca,B_2_2,100,far miss,4,52,False,2,False,0.731
086338ca,B_2_3,200,far miss,4,46,False,2,False,0.7390000000000001
086338ca,B_2_4,100,far in,4,31,True,2,True,0.97
086338ca,B_2_5,200,far in,4,22,True,2,True,1.495
086338ca,B_2_6,100,close in,4,32,True,2,True,0.84
086338ca,B_2_7,200,close in,4,17,True,2,True,1.12
086338ca,B_2_8,100,close miss,4,4,False,2,False,2.8110000000000004
086338ca,B_2_9,200,close miss,4,41,False,2,False,1.376
08f16ffb,B_0_0,100,close miss,4,34,False,0,False,0.429
08f16ffb,B_0_1,200,close miss,4,1,False,0,True,1.3869999999999998
08f16ffb,B_0_10,100,far miss,4,54,False,0,False,0.282
08f16ffb,B_0_11,200,far miss,4,50,False,0,False,0.121
08f16ffb,B_0_12,100,far in,4,10,True,0,True,0.361
08f16ffb,B_0_13,200,far in,4,15,True,0,True,0.266
08f16ffb,B_0_14,100,close in,4,22,True,0,True,0.294
08f16ffb,B_0_15,200,close in,4,24,True,0,True,0.23
08f16ffb,B_0_2,100,far miss,4,39,False,0,False,0.21600000000000003
08f16ffb,B_0_3,200,far miss,4,23,False,0,False,0.3
08f16ffb,B_0_4,100,far in,4,40,True,0,True,0.212
08f16ffb,B_0_5,200,far in,4,29,True,0,True,0.273
08f16ffb,B_0_6,100,close in,4,32,True,0,True,0.341
08f16ffb,B_0_7,200,close in,4,17,True,0,False,0.299
08f16ffb,B_0_8,100,close miss,4,8,False,0,False,0.35200000000000004
08f16ffb,B_0_9,200,close miss,4,53,False,0,False,0.315
08f16ffb,B_1_0,100,close miss,4,31,False,1,True,0.395
08f16ffb,B_1_1,200,close miss,4,3,False,1,True,1.426
08f16ffb,B_1_10,100,far miss,4,27,False,1,False,0.418
08f16ffb,B_1_11,200,far miss,4,38,False,1,False,0.303
08f16ffb,B_1_12,100,far in,4,47,True,1,True,0.275
08f16ffb,B_1_13,200,far in,4,18,True,1,True,0.433
08f16ffb,B_1_14,100,close in,4,26,True,1,True,0.308
08f16ffb,B_1_15,200,close in,4,55,True,1,True,0.42100000000000004
08f16ffb,B_1_2,100,far miss,4,48,False,1,False,0.262
08f16ffb,B_1_3,200,far miss,4,4,False,1,False,0.746
08f16ffb,B_1_4,100,far in,4,20,True,1,True,1.052
08f16ffb,B_1_5,200,far in,4,16,True,1,True,0.445
08f16ffb,B_1_6,100,close in,4,46,True,1,True,0.39799999999999996
08f16ffb,B_1_7,200,close in,4,5,True,1,True,0.7609999999999999
08f16ffb,B_1_8,100,close miss,4,51,False,1,True,0.257
08f16ffb,B_1_9,200,close miss,4,36,False,1,False,0.537
08f16ffb,B_2_0,100,close miss,4,6,False,2,False,0.905
08f16ffb,B_2_1,200,close miss,4,33,False,2,False,1.103
08f16ffb,B_2_10,100,far miss,4,11,False,2,True,0.945
08f16ffb,B_2_11,200,far miss,4,13,False,2,False,0.42
08f16ffb,B_2_12,100,far in,4,41,True,2,True,1.053
08f16ffb,B_2_13,200,far in,4,37,True,2,True,0.239
08f16ffb,B_2_14,100,close in,4,44,True,2,False,0.31
08f16ffb,B_2_15,200,close in,4,45,True,2,True,0.594
08f16ffb,B_2_2,100,far miss,4,19,False,2,False,0.927
08f16ffb,B_2_3,200,far miss,4,52,False,2,False,0.217
08f16ffb,B_2_4,100,far in,4,12,True,2,False,0.552
08f16ffb,B_2_5,200,far in,4,43,True,2,True,0.565
08f16ffb,B_2_6,100,close in,4,25,True,2,True,0.5710000000000001
08f16ffb,B_2_7,200,close in,4,2,True,2,False,1.4880000000000002
08f16ffb,B_2_8,100,close miss,4,9,False,2,False,0.998
08f16ffb,B_2_9,200,close miss,4,30,False,2,False,1.486
09dc9987,B_0_0,200,far miss,7,45,False,0,False,2.08
09dc9987,B_0_1,100,far in,7,54,True,0,True,0.833
09dc9987,B_0_10,200,far in,7,23,True,0,True,1.8
09dc9987,B_0_11,100,close in,7,44,True,0,True,1.3430000000000002
09dc9987,B_0_12,200,close in,7,51,True,0,True,0.8170000000000001
09dc9987,B_0_13,100,close miss,7,2,False,0,False,2.008
09dc9987,B_0_14,200,close miss,7,53,False,0,False,1.0959999999999999
09dc9987,B_0_15,100,far miss,7,39,False,0,False,1.36
09dc9987,B_0_2,200,far in,7,30,True,0,True,0.705
09dc9987,B_0_3,100,close in,7,3,True,0,True,4.169
09dc9987,B_0_4,200,close in,7,5,True,0,True,1.376
09dc9987,B_0_5,100,close miss,7,40,False,0,True,1.12
09dc9987,B_0_6,200,close miss,7,12,False,0,True,1.665
09dc9987,B_0_7,100,far miss,7,50,False,0,False,1.168
09dc9987,B_0_8,200,far miss,7,8,False,0,False,1.729
09dc9987,B_0_9,100,far in,7,18,True,0,True,1.9280000000000002
09dc9987,B_1_0,200,far miss,7,41,False,1,False,1.7519999999999998
09dc9987,B_1_1,100,far in,7,38,True,1,True,1.511
09dc9987,B_1_10,200,far in,7,11,True,1,True,5.941
09dc9987,B_1_11,100,close in,7,36,True,1,True,2.6
09dc9987,B_1_12,200,close in,7,25,True,1,False,2.418
09dc9987,B_1_13,100,close miss,7,17,False,1,False,2.424
09dc9987,B_1_14,200,close miss,7,19,False,1,True,1.591
09dc9987,B_1_15,100,far miss,7,26,False,1,True,1.632
09dc9987,B_1_2,200,far in,7,33,True,1,True,1.4409999999999998
09dc9987,B_1_3,100,close in,7,4,True,1,False,5.936
09dc9987,B_1_4,200,close in,7,55,True,1,True,0.865
09dc9987,B_1_5,100,close miss,7,27,False,1,True,3.7689999999999997
09dc9987,B_1_6,200,close miss,7,13,False,1,True,1.7209999999999999
09dc9987,B_1_7,100,far miss,7,22,False,1,True,2.417
09dc9987,B_1_8,200,far miss,7,15,False,1,False,1.608
09dc9987,B_1_9,100,far in,7,37,True,1,True,0.96
09dc9987,B_2_0,200,far miss,7,24,False,2,False,3.6239999999999997
09dc9987,B_2_1,100,far in,7,9,True,2,True,3.945
09dc9987,B_2_10,200,far in,7,29,True,2,True,2.201
09dc9987,B_2_11,100,close in,7,43,True,2,True,1.609
09dc9987,B_2_12,200,close in,7,6,True,2,False,3.6660000000000004
09dc9987,B_2_13,100,close miss,7,31,False,2,False,2.8810000000000002
09dc9987,B_2_14,200,close miss,7,1,False,2,True,3.227
09dc9987,B_2_15,100,far miss,7,16,False,2,False,2.7680000000000002
09dc9987,B_2_2,200,far in,7,47,True,2,True,0.888
09dc9987,B_2_3,100,close in,7,52,True,2,True,1.545
09dc9987,B_2_4,200,close in,7,10,True,2,True,2.9760000000000004
09dc9987,B_2_5,100,close miss,7,46,False,2,False,11.065
09dc9987,B_2_6,200,close miss,7,34,False,2,True,4.313
09dc9987,B_2_7,100,far miss,7,48,False,2,False,1.9280000000000002
09dc9987,B_2_8,200,far miss,7,32,False,2,False,4.937
09dc9987,B_2_9,100,far in,7,20,True,2,False,2.56
09f5ded4,B_0_0,100,close in,2,5,True,0,True,0.765
09f5ded4,B_0_1,200,close in,2,17,True,0,True,0.608
09f5ded4,B_0_10,100,close miss,2,16,False,0,True,0.575
09f5ded4,B_0_11,200,close miss,2,25,False,0,True,0.6729999999999999
09f5ded4,B_0_12,100,far miss,2,41,False,0,False,0.748
09f5ded4,B_0_13,200,far miss,2,24,False,0,False,1.341
09f5ded4,B_0_14,100,far in,2,10,True,0,True,0.557
09f5ded4,B_0_15,200,far in,2,22,True,0,True,0.36700000000000005
09f5ded4,B_0_2,100,close miss,2,2,False,0,False,0.9259999999999999
09f5ded4,B_0_3,200,close miss,2,1,False,0,False,1.983
09f5ded4,B_0_4,100,far miss,2,36,False,0,False,0.621
09f5ded4,B_0_5,200,far miss,2,29,False,0,False,0.62
09f5ded4,B_0_6,100,far in,2,12,True,0,True,0.782
09f5ded4,B_0_7,200,far in,2,19,True,0,True,0.43
09f5ded4,B_0_8,100,close in,2,44,True,0,True,0.366
09f5ded4,B_0_9,200,close in,2,38,True,0,True,0.574
09f5ded4,B_1_0,100,close in,2,43,True,1,True,0.575
09f5ded4,B_1_1,200,close in,2,33,True,1,True,0.466
09f5ded4,B_1_10,100,close miss,2,23,False,1,True,0.7809999999999999
09f5ded4,B_1_11,200,close miss,2,3,False,1,False,0.8809999999999999
09f5ded4,B_1_12,100,far miss,2,9,False,1,False,0.8
09f5ded4,B_1_13,200,far miss,2,52,False,1,False,0.49700000000000005
09f5ded4,B_1_14,100,far in,2,13,True,1,True,3.247
09f5ded4,B_1_15,200,far in,2,45,True,1,True,0.496
09f5ded4,B_1_2,100,close miss,2,48,False,1,True,0.6709999999999999
09f5ded4,B_1_3,200,close miss,2,8,False,1,False,1.6640000000000001
09f5ded4,B_1_4,100,far miss,2,27,False,1,False,0.7659999999999999
09f5ded4,B_1_5,200,far miss,2,6,False,1,False,0.858
09f5ded4,B_1_6,100,far in,2,15,True,1,False,0.619
09f5ded4,B_1_7,200,far in,2,37,True,1,True,0.505
09f5ded4,B_1_8,100,close in,2,32,True,1,False,0.912
09f5ded4,B_1_9,200,close in,2,18,True,1,False,0.9059999999999999
09f5ded4,B_2_0,100,close in,2,26,True,2,True,0.715
09f5ded4,B_2_1,200,close in,2,47,True,2,True,0.687
09f5ded4,B_2_10,100,close miss,2,34,False,2,True,0.816
09f5ded4,B_2_11,200,close miss,2,4,False,2,True,1.0190000000000001
09f5ded4,B_2_12,100,far miss,2,31,False,2,False,0.9420000000000001
09f5ded4,B_2_13,200,far miss,2,54,False,2,False,0.415
09f5ded4,B_2_14,100,far in,2,30,True,2,True,0.767
09f5ded4,B_2_15,200,far in,2,11,True,2,True,3.464
09f5ded4,B_2_2,100,close miss,2,46,False,2,False,1.053
09f5ded4,B_2_3,200,close miss,2,51,False,2,True,0.504
09f5ded4,B_2_4,100,far miss,2,53,False,2,False,1.392
09f5ded4,B_2_5,200,far miss,2,50,False,2,False,0.879
09f5ded4,B_2_6,100,far in,2,55,True,2,True,0.47700000000000004
09f5ded4,B_2_7,200,far in,2,39,True,2,True,0.7659999999999999
09f5ded4,B_2_8,100,close in,2,20,True,2,True,1.758
09f5ded4,B_2_9,200,close in,2,40,True,2,True,1.151
0a5cba0c,B_0_0,100,close in,2,25,True,0,True,2.984
0a5cba0c,B_0_1,200,close in,2,19,True,0,True,0.721
0a5cba0c,B_0_10,100,close miss,2,34,False,0,False,2.582
0a5cba0c,B_0_11,200,close miss,2,26,False,0,True,2.319
0a5cba0c,B_0_12,100,far miss,2,12,False,0,False,0.541
0a5cba0c,B_0_13,200,far miss,2,44,False,0,False,0.662
0a5cba0c,B_0_14,100,far in,2,11,True,0,True,2.169
0a5cba0c,B_0_15,200,far in,2,53,True,0,True,0.35200000000000004
0a5cba0c,B_0_2,100,close miss,2,10,False,0,False,0.914
0a5cba0c,B_0_3,200,close miss,2,1,False,0,False,2.053
0a5cba0c,B_0_4,100,far miss,2,20,False,0,False,0.43200000000000005
0a5cba0c,B_0_5,200,far miss,2,41,False,0,False,0.47200000000000003
0a5cba0c,B_0_6,100,far in,2,45,True,0,True,2.505
0a5cba0c,B_0_7,200,far in,2,36,True,0,True,0.523
0a5cba0c,B_0_8,100,close in,2,50,True,0,True,0.599
0a5cba0c,B_0_9,200,close in,2,4,True,0,True,1.6
0a5cba0c,B_1_0,100,close in,2,16,True,1,True,1.785
0a5cba0c,B_1_1,200,close in,2,15,True,1,True,1.501
0a5cba0c,B_1_10,100,close miss,2,18,False,1,True,6.75
0a5cba0c,B_1_11,200,close miss,2,33,False,1,True,4.757
0a5cba0c,B_1_12,100,far miss,2,22,False,1,False,1.2009999999999998
0a5cba0c,B_1_13,200,far miss,2,30,False,1,False,0.529
0a5cba0c,B_1_14,100,far in,2,37,True,1,True,1.985
0a5cba0c,B_1_15,200,far in,2,40,True,1,True,0.508
0a5cba0c,B_1_2,100,close miss,2,43,False,1,True,6.252000000000001
0a5cba0c,B_1_3,200,close miss,2,3,False,1,True,1.229
0a5cba0c,B_1_4,100,far miss,2,8,False,1,False,0.9129999999999999
0a5cba0c,B_1_5,200,far miss,2,29,False,1,False,0.764
0a5cba0c,B_1_6,100,far in,2,55,True,1,False,1.7619999999999998
0a5cba0c,B_1_7,200,far in,2,5,True,1,True,1.514
0a5cba0c,B_1_8,100,close in,2,9,True,1,False,3.705
0a5cba0c,B_1_9,200,close in,2,27,True,1,True,4.82
0a5cba0c,B_2_0,100,close in,2,46,True,2,True,3.35
0a5cba0c,B_2_1,200,close in,2,32,True,2,True,0.557
0a5cba0c,B_2_10,100,close miss,2,52,False,2,True,2.106
0a5cba0c,B_2_11,200,close miss,2,51,False,2,False,1.083
0a5cba0c,B_2_12,100,far miss,2,13,False,2,False,4.1160000000000005
0a5cba0c,B_2_13,200,far miss,2,38,False,2,False,1.541
0a5cba0c,B_2_14,100,far in,2,48,True,2,False,3.4730000000000003
0a5cba0c,B_2_15,200,far in,2,24,True,2,True,2.0909999999999997
0a5cba0c,B_2_2,100,close miss,2,39,False,2,False,0.485
0a5cba0c,B_2_3,200,close miss,2,23,False,2,False,2.7939999999999996
0a5cba0c,B_2_4,100,far miss,2,17,False,2,False,1.945
0a5cba0c,B_2_5,200,far miss,2,31,False,2,False,1.6130000000000002
0a5cba0c,B_2_6,100,far in,2,2,True,2,True,5.45
0a5cba0c,B_2_7,200,far in,2,54,True,2,True,0.473
0a5cba0c,B_2_8,100,close in,2,6,True,2,True,8.687999999999999
0a5cba0c,B_2_9,200,close in,2,47,True,2,True,1.96
0ceea3aa,B_0_0,200,far in,1,23,True,0,True,0.32899999999999996
0ceea3aa,B_0_1,100,close in,1,11,True,0,True,0.43799999999999994
0ceea3aa,B_0_10,200,close in,1,6,True,0,True,0.38299999999999995
0ceea3aa,B_0_11,100,close miss,1,37,False,0,False,0.42
0ceea3aa,B_0_12,200,close miss,1,44,False,0,False,0.325
0ceea3aa,B_0_13,100,far miss,1,20,False,0,False,0.289
0ceea3aa,B_0_14,200,far miss,1,8,False,0,False,0.609
0ceea3aa,B_0_15,100,far in,1,13,True,0,True,0.306
0ceea3aa,B_0_2,200,close in,1,32,True,0,True,0.466
0ceea3aa,B_0_3,100,close miss,1,1,False,0,False,0.848
0ceea3aa,B_0_4,200,close miss,1,30,False,0,False,0.38299999999999995
0ceea3aa,B_0_5,100,far miss,1,52,False,0,False,0.295
0ceea3aa,B_0_6,200,far miss,1,18,False,0,False,0.076
0ceea3aa,B_0_7,100,far in,1,19,True,0,True,0.17300000000000001
0ceea3aa,B_0_8,200,far in,1,47,True,0,True,0.321
0ceea3aa,B_0_9,100,close in,1,22,True,0,True,0.4
0ceea3aa,B_1_0,200,far in,1,36,True,1,True,0.307
0ceea3aa,B_1_1,100,close in,1,26,True,1,False,0.4
0ceea3aa,B_1_10,200,close in,1,55,True,1,True,0.32799999999999996
0ceea3aa,B_1_11,100,close miss,1,5,False,1,True,0.514
0ceea3aa,B_1_12,200,close miss,1,15,False,1,False,0.449
0ceea3aa,B_1_13,100,far miss,1,46,False,1,False,0.322
0ceea3aa,B_1_14,200,far miss,1,54,False,1,False,0.37200000000000005
0ceea3aa,B_1_15,100,far in,1,43,True,1,True,0.315
0ceea3aa,B_1_2,200,close in,1,39,True,1,True,0.172
0ceea3aa,B_1_3,100,close miss,1,9,False,1,True,0.59
0ceea3aa,B_1_4,200,close miss,1,31,False,1,False,0.408
0ceea3aa,B_1_5,100,far miss,1,4,False,1,False,0.451
0ceea3aa,B_1_6,200,far miss,1,45,False,1,False,0.376
0ceea3aa,B_1_7,100,far in,1,2,True,1,True,0.648
0ceea3aa,B_1_8,200,far in,1,27,True,1,False,0.17600000000000002
0ceea3aa,B_1_9,100,close in,1,33,True,1,True,0.618
0ceea3aa,B_2_0,200,far in,1,38,True,2,True,0.33399999999999996
0ceea3aa,B_2_1,100,close in,1,24,True,2,False,0.348
0ceea3aa,B_2_10,200,close in,1,50,True,2,True,0.9640000000000001
0ceea3aa,B_2_11,100,close miss,1,10,False,2,False,0.6890000000000001
0ceea3aa,B_2_12,200,close miss,1,53,False,2,False,0.259
0ceea3aa,B_2_13,100,far miss,1,34,False,2,False,0.355
0ceea3aa,B_2_14,200,far miss,1,16,False,2,False,0.322
0ceea3aa,B_2_15,100,far in,1,3,True,2,False,0.836
0ceea3aa,B_2_2,200,close in,1,29,True,2,False,0.17
0ceea3aa,B_2_3,100,close miss,1,48,False,2,False,0.018000000000000002
0ceea3aa,B_2_4,200,close miss,1,40,False,2,False,0.526
0ceea3aa,B_2_5,100,far miss,1,51,False,2,False,0.381
0ceea3aa,B_2_6,200,far miss,1,25,False,2,False,0.265
0ceea3aa,B_2_7,100,far in,1,17,True,2,True,0.402
0ceea3aa,B_2_8,200,far in,1,41,True,2,True,0.11
0ceea3aa,B_2_9,100,close in,1,12,True,2,False,0.44799999999999995
0f80e626,B_0_0,100,close in,2,19,True,0,True,1.15
0f80e626,B_0_1,200,close in,2,16,True,0,True,0.623
0f80e626,B_0_10,100,close miss,2,12,False,0,True,0.79
0f80e626,B_0_11,200,close miss,2,31,False,0,True,0.79
0f80e626,B_0_12,100,far miss,2,5,False,0,False,1.5759999999999998
0f80e626,B_0_13,200,far miss,2,3,False,0,True,2.0869999999999997
0f80e626,B_0_14,100,far in,2,27,True,0,True,1.04
0f80e626,B_0_15,200,far in,2,47,True,0,True,0.752
0f80e626,B_0_2,100,close miss,2,44,False,0,True,0.537
0f80e626,B_0_3,200,close miss,2,1,False,0,True,1.6769999999999998
0f80e626,B_0_4,100,far miss,2,38,False,0,False,1.4969999999999999
0f80e626,B_0_5,200,far miss,2,6,False,0,False,1.012
0f80e626,B_0_6,100,far in,2,17,True,0,True,1.3090000000000002
0f80e626,B_0_7,200,far in,2,26,True,0,True,0.6459999999999999
0f80e626,B_0_8,100,close in,2,52,True,0,True,2.476
0f80e626,B_0_9,200,close in,2,32,True,0,True,0.8740000000000001
0f80e626,B_1_0,100,close in,2,45,True,1,True,0.601
0f80e626,B_1_1,200,close in,2,4,True,1,True,1.0979999999999999
0f80e626,B_1_10,100,close miss,2,15,False,1,True,0.687
0f80e626,B_1_11,200,close miss,2,20,False,1,False,0.976
0f80e626,B_1_12,100,far miss,2,2,False,1,False,1.5419999999999998
0f80e626,B_1_13,200,far miss,2,46,False,1,False,0.612
0f80e626,B_1_14,100,far in,2,39,True,1,True,0.705
0f80e626,B_1_15,200,far in,2,18,True,1,True,0.76
0f80e626,B_1_2,100,close miss,2,23,False,1,True,1.8780000000000001
0f80e626,B_1_3,200,close miss,2,50,False,1,True,1.254
0f80e626,B_1_4,100,far miss,2,10,False,1,False,0.815
0f80e626,B_1_5,200,far miss,2,9,False,1,False,0.956
0f80e626,B_1_6,100,far in,2,53,True,1,True,1.072
0f80e626,B_1_7,200,far in,2,33,True,1,True,0.7290000000000001
0f80e626,B_1_8,100,close in,2,51,True,1,False,0.335
0f80e626,B_1_9,200,close in,2,25,True,1,False,0.919
0f80e626,B_2_0,100,close in,2,40,True,2,False,1.449
0f80e626,B_2_1,200,close in,2,55,True,2,True,0.41
0f80e626,B_2_10,100,close miss,2,48,False,2,False,0.598
0f80e626,B_2_11,200,close miss,2,8,False,2,False,2.885
0f80e626,B_2_12,100,far miss,2,43,False,2,False,0.779
0f80e626,B_2_13,200,far miss,2,34,False,2,True,1.8840000000000001
0f80e626,B_2_14,100,far in,2,54,True,2,False,0.624
0f80e626,B_2_15,200,far in,2,36,True,2,False,1.311
0f80e626,B_2_2,100,close miss,2,37,False,2,False,0.629
0f80e626,B_2_3,200,close miss,2,11,False,2,False,1.274
0f80e626,B_2_4,100,far miss,2,22,False,2,False,0.601
0f80e626,B_2_5,200,far miss,2,29,False,2,False,0.7340000000000001
0f80e626,B_2_6,100,far in,2,30,True,2,False,0.9520000000000001
0f80e626,B_2_7,200,far in,2,13,True,2,True,2.2230000000000003
0f80e626,B_2_8,100,close in,2,24,True,2,False,0.88
0f80e626,B_2_9,200,close in,2,41,True,2,False,0.9009999999999999
1018343b,B_0_0,200,close in,3,31,True,0,True,1.5530000000000002
1018343b,B_0_1,100,close miss,3,50,False,0,True,0.684
1018343b,B_0_10,200,close miss,3,2,False,0,False,1.92
1018343b,B_0_11,100,far miss,3,40,False,0,False,0.9229999999999999
1018343b,B_0_12,200,far miss,3,8,False,0,False,2.688
1018343b,B_0_13,100,far in,3,15,True,0,True,1.1059999999999999
1018343b,B_0_14,200,far in,3,44,True,0,True,0.16
1018343b,B_0_15,100,close in,3,43,True,0,True,0.561
1018343b,B_0_2,200,close miss,3,6,False,0,True,1.224
1018343b,B_0_3,100,far miss,3,51,False,0,False,1.5730000000000002
1018343b,B_0_4,200,far miss,3,55,False,0,False,0.638
1018343b,B_0_5,100,far in,3,46,True,0,True,0.42200000000000004
1018343b,B_0_6,200,far in,3,54,True,0,True,0.626
1018343b,B_0_7,100,close in,3,18,True,0,True,1.024
1018343b,B_0_8,200,close in,3,22,True,0,True,0.578
1018343b,B_0_9,100,close miss,3,47,False,0,False,0.787
1018343b,B_1_0,200,close in,3,10,True,1,True,0.892
1018343b,B_1_1,100,close miss,3,29,False,1,True,0.737
1018343b,B_1_10,200,close miss,3,24,False,1,True,1.083
1018343b,B_1_11,100,far miss,3,34,False,1,True,0.753
1018343b,B_1_12,200,far miss,3,13,False,1,True,2.327
1018343b,B_1_13,100,far in,3,39,True,1,True,0.65
1018343b,B_1_14,200,far in,3,26,True,1,True,0.489
1018343b,B_1_15,100,close in,3,4,True,1,False,2.215
1018343b,B_1_2,200,close miss,3,41,False,1,False,1.2229999999999999
1018343b,B_1_3,100,far miss,3,12,False,1,False,1.636
1018343b,B_1_4,200,far miss,3,19,False,1,False,1.54
1018343b,B_1_5,100,far in,3,37,True,1,True,1.014
1018343b,B_1_6,200,far in,3,20,True,1,True,1.147
1018343b,B_1_7,100,close in,3,27,True,1,True,0.847
1018343b,B_1_8,200,close in,3,48,True,1,True,1.14
1018343b,B_1_9,100,close miss,3,1,False,1,False,1.625
1018343b,B_2_0,200,close in,3,25,True,2,False,1.055
1018343b,B_2_1,100,close miss,3,11,False,2,True,1.6540000000000001
1018343b,B_2_10,200,close miss,3,32,False,2,True,1.7169999999999999
1018343b,B_2_11,100,far miss,3,45,False,2,False,2.254
1018343b,B_2_12,200,far miss,3,52,False,2,True,0.7859999999999999
1018343b,B_2_13,100,far in,3,9,True,2,True,1.7930000000000001
1018343b,B_2_14,200,far in,3,16,True,2,True,0.914
1018343b,B_2_15,100,close in,3,33,True,2,True,0.907
1018343b,B_2_2,200,close miss,3,3,False,2,True,2.781
1018343b,B_2_3,100,far miss,3,17,False,2,True,3.9389999999999996
1018343b,B_2_4,200,far miss,3,36,False,2,True,0.591
1018343b,B_2_5,100,far in,3,53,True,2,True,0.828
1018343b,B_2_6,200,far in,3,38,True,2,True,1.2209999999999999
1018343b,B_2_7,100,close in,3,5,True,2,False,2.468
1018343b,B_2_8,200,close in,3,30,True,2,False,3.265
